ID,Claim
61294,0
9024,0
41049,0
57751,1
61172,0
24346,0
55747,1
29366,0
37412,0
58995,0
8808,0
23687,0
3061,1
35006,0
3123,0
29827,1
40364,0
6530,0
4520,0
7002,0
51177,0
16640,0
41773,0
8031,0
49995,1
30265,0
27271,1
15098,0
2149,1
11662,0
20752,0
39534,0
12454,1
16266,0
16967,0
38860,1
17441,0
55908,0
17140,1
36095,0
49372,0
37086,0
5179,0
48093,0
18662,0
54092,0
29931,0
28071,0
53341,0
5088,0
53653,1
13255,0
46826,0
2023,0
45375,1
6159,1
37347,0
28538,0
37899,0
4605,0
21337,0
29807,0
61108,0
13447,1
16377,0
50663,0
44854,1
59975,0
27939,0
19850,0
43977,0
45265,1
1033,0
9788,1
21080,0
9667,0
17788,0
11709,0
40463,0
58479,1
52001,0
22704,1
50833,1
33178,0
39050,1
20701,0
11263,0
21228,0
3645,0
20665,1
6929,1
7000,0
26847,0
52043,0
42496,0
17239,0
61652,1
1895,0
45585,1
10706,0
28064,0
55058,0
9714,0
44252,1
33338,0
15858,0
10384,1
46823,1
7097,1
28012,0
54051,1
54790,0
8735,1
19251,0
15324,0
54445,0
63297,0
20491,0
57696,0
8301,0
39325,0
58409,1
59513,0
17287,0
43581,0
59556,1
62257,0
47002,0
54970,1
27277,1
25203,0
1665,0
21487,1
39779,0
42973,0
38352,1
50638,0
19732,1
13716,0
26340,0
11501,1
60883,0
30397,0
26913,1
41518,0
17000,0
59873,1
62504,0
19402,1
47697,0
58712,0
61872,1
17162,0
3352,0
61758,0
10397,1
52664,1
16535,0
16473,0
62709,0
6038,0
1850,0
32580,0
11394,0
40849,0
54481,0
47687,0
55736,1
30088,0
33717,0
48729,0
6713,1
24947,1
29780,0
48306,0
23979,1
4415,0
39925,0
29464,1
62160,0
23333,1
8567,0
1973,0
34813,1
60918,0
32661,0
22432,0
34154,0
26379,1
32224,0
27320,1
16792,0
26974,0
56256,0
36235,0
14498,0
17785,0
52276,0
39831,0
60385,1
10121,0
38713,0
52931,0
30133,0
51797,0
12103,0
37840,0
9802,1
53647,1
13367,1
6356,0
52590,0
5756,0
21870,1
41694,0
422,0
48158,0
43481,0
18080,0
19002,0
8197,0
52398,1
25354,1
10743,1
15312,0
23733,0
15214,0
16327,0
35528,1
52591,0
35119,1
46451,0
36214,0
36422,0
24018,1
50615,0
24094,0
39917,0
30499,0
26018,0
52818,1
53772,0
10648,1
27503,0
34073,0
25028,0
17208,1
11874,0
43309,0
29199,0
24793,0
17187,1
45207,0
10558,1
20193,0
6576,1
5850,0
48189,0
41909,1
32203,0
35583,1
997,0
43150,0
22994,0
16860,0
22624,1
36368,0
47718,0
49181,1
58609,0
41410,1
13704,0
33498,0
786,0
27097,1
25385,0
19242,1
49758,1
14085,0
35357,1
49619,0
5528,0
28149,0
7892,0
10702,0
28880,0
38662,1
18988,0
51601,1
14286,0
26163,0
33988,1
8470,0
54189,1
60856,0
22602,0
43930,1
52739,0
22604,0
58537,1
59462,0
31263,1
38021,1
31353,0
60658,1
54474,0
29487,1
57657,1
5658,0
15140,1
26148,1
12226,0
30177,1
12561,0
45058,0
39737,1
10113,0
8444,0
44573,0
59786,0
45324,1
5283,0
31151,0
60530,1
60659,1
22813,1
4476,1
24799,1
49997,0
22383,1
39537,1
7432,0
8887,0
9009,0
21099,0
62486,1
14485,1
54660,0
7798,0
21822,0
19820,0
41662,0
35484,1
7590,0
17096,0
30509,1
57511,0
8615,1
51319,1
3746,0
45183,0
16398,1
2045,0
55531,0
5982,1
48434,0
38037,0
48544,0
57500,0
60602,1
48663,0
30243,0
55688,0
8950,0
14274,0
45178,0
39520,0
57372,1
38540,0
17610,0
2790,0
41959,0
61629,0
14588,0
11180,0
2899,1
8357,1
36013,0
49106,0
48973,1
61156,0
8878,0
12898,0
22991,1
14144,1
14408,1
56357,1
13654,0
12525,0
38789,0
45138,0
44872,0
60712,1
19763,0
38783,1
10789,0
61806,1
26765,0
29536,0
17863,0
33493,0
44725,0
42363,0
22129,0
49303,0
4754,0
62074,0
47920,0
51073,0
19526,0
41312,0
43489,1
23506,0
47576,1
50153,0
35683,1
44907,0
8967,1
62855,0
24722,0
15359,0
60901,1
38955,0
6749,1
47824,1
31859,1
44882,0
45244,0
37083,0
22357,1
29575,1
42715,0
63012,1
7677,0
41991,0
10978,0
30560,1
3361,1
624,0
19007,0
17071,1
7479,1
18973,0
5788,0
33690,1
14300,0
21990,0
13994,1
45647,1
10917,0
19504,1
47826,0
24281,0
25862,1
47777,0
52415,0
21588,1
6828,0
56307,1
19782,0
36692,1
26034,0
21149,0
51341,1
54713,0
33781,0
17968,1
46491,0
3916,0
59549,1
29531,0
35898,0
59829,0
32715,0
42118,0
42241,1
35532,1
53547,0
36610,0
9033,0
20957,0
24067,0
34086,0
4226,0
2271,0
16669,1
62376,1
2763,0
52773,0
47649,1
40500,0
41880,0
19356,1
30931,0
24083,0
1602,0
9361,0
40407,0
5081,0
2345,0
33374,0
50375,1
25827,0
44027,1
2862,0
29514,0
25760,1
61626,0
564,0
21805,1
49585,1
31764,0
52376,0
49866,1
41288,0
19069,1
716,0
7835,0
9899,0
8422,0
61815,0
49477,1
5576,0
19461,0
5871,1
21,1
59530,0
37582,0
32513,0
14467,0
41523,0
5687,0
57729,0
59642,1
46894,0
26717,0
60429,1
1463,1
27437,0
60105,0
34907,0
38298,1
13456,0
3027,0
54011,1
38297,0
23520,0
52927,1
47418,1
6268,1
21368,0
19529,0
42734,0
38152,0
1402,0
18191,0
16538,0
48236,1
7834,1
46985,0
50127,1
63057,0
50334,1
60675,1
12469,0
56644,0
53176,0
37729,0
36410,0
42145,0
63199,1
12382,0
7269,1
19839,0
25960,0
51882,0
18796,1
13344,1
53982,1
19237,1
63223,1
52395,1
13873,0
42411,0
12993,0
17481,0
36011,0
4522,0
522,1
34370,1
22571,1
6816,0
43056,0
44772,1
35152,0
13751,1
27295,0
19253,1
35939,1
59985,0
23610,1
8381,0
4013,1
19365,0
32467,0
25692,1
7397,1
27497,1
2082,0
58007,0
4275,0
60797,1
20712,0
29016,0
52220,1
55858,0
40113,0
36117,0
41473,0
28218,1
45713,1
22851,0
16633,0
47887,1
54589,0
60196,0
38050,0
46545,0
33472,0
44992,0
38766,1
12442,0
20959,1
11486,0
24373,1
19405,1
27258,0
12615,0
44478,1
29861,1
52307,1
5762,0
47162,1
40680,1
39362,1
12285,0
16924,0
29247,1
8100,0
54061,1
25441,0
20568,1
58467,1
46366,0
6844,0
57814,1
24222,0
47017,0
22194,0
43596,0
27480,0
37778,1
9157,0
20824,1
51900,0
23846,1
38217,0
18361,1
164,0
53084,0
11806,0
10929,0
44368,0
29287,1
4730,0
59646,0
56494,1
11396,0
43423,1
44204,0
37579,0
59502,0
36545,1
57317,0
39234,0
12363,1
18246,0
19197,1
1047,0
4215,0
58729,0
37755,1
11260,1
30236,1
47321,1
41030,0
27020,0
48669,0
63039,0
8078,1
22455,0
5773,0
32971,0
63079,1
50281,0
25750,0
3940,0
21648,0
44987,0
9994,0
34890,0
31139,1
25179,1
27011,0
47089,0
15904,1
29752,0
8425,0
55373,1
62356,0
37880,0
1445,0
19056,0
46447,0
6555,0
52903,0
46634,0
27895,0
49033,0
24993,0
61282,0
12580,0
9864,0
3028,0
27056,0
56447,0
12674,0
32011,0
20975,1
22613,0
29219,1
42654,0
57047,0
56712,0
55625,1
29884,0
25828,0
59819,1
1804,0
38072,0
9271,1
45056,1
18538,0
13717,0
42534,0
42355,0
28950,0
35091,0
55362,0
46104,1
9184,1
54325,0
19993,0
55108,0
26187,0
62414,0
42151,0
45127,1
55608,1
31980,0
19838,0
44501,0
10265,1
17861,0
47107,0
62920,0
11860,0
13795,1
3893,0
3632,1
58595,0
54817,1
47153,0
20186,0
3016,0
12002,1
3323,0
3766,1
42630,0
28859,0
59850,1
20539,0
59536,1
53209,0
61046,1
29535,1
58243,0
39473,1
58471,1
32778,0
53912,0
31111,0
36876,0
34990,1
34291,0
21819,0
19128,0
5574,1
9649,0
12392,0
59399,1
48573,0
23358,1
51424,0
8534,0
24665,0
35110,1
28128,0
15616,0
39028,1
6794,0
36253,0
6045,0
8469,0
30933,0
46827,0
10651,0
19191,1
28567,1
3155,0
2382,0
6878,1
7811,1
60513,0
27640,1
36119,0
9103,0
40033,0
40596,0
6407,1
38867,0
60412,0
25690,1
58571,1
363,1
52882,0
59040,0
60541,1
55262,1
57577,0
20238,1
33892,0
3503,0
4099,1
49778,1
13139,0
55939,0
34777,0
4128,0
38658,1
23736,0
21787,1
45755,0
42396,0
20220,0
25356,0
54685,1
44152,0
62241,0
48853,0
59027,0
28727,0
9928,0
37259,0
62501,0
37045,0
47186,0
17127,1
45752,1
21259,0
667,0
13052,1
8394,0
3076,1
4320,0
14753,0
11811,1
33558,0
54214,0
13339,0
9394,0
30632,0
46095,1
20654,0
53198,0
56183,1
15050,0
51935,1
47135,0
26126,1
14730,1
60788,1
10479,0
47815,0
5228,1
54616,0
31039,1
13216,0
55387,1
49531,1
46656,0
9397,1
19270,0
12979,0
50517,0
23484,0
45587,0
61105,0
59397,0
26758,1
27399,0
60132,0
12503,0
15308,0
54837,1
20083,0
57217,0
28970,1
55164,1
39262,0
6387,0
38577,1
59343,0
14915,0
52734,0
27298,1
30558,0
3569,1
53995,1
25811,0
51977,0
62869,1
48134,0
13414,0
33156,0
15771,0
33632,1
34227,1
22182,0
53205,1
5772,0
13707,0
23551,1
4417,0
29770,0
60387,0
52904,0
11788,0
60157,0
29439,0
10707,0
2535,0
44783,0
45234,1
19221,1
31267,1
42065,1
62617,1
4945,1
50637,0
11005,1
11543,0
49581,1
45765,0
23508,0
19219,1
34779,0
24763,1
59430,0
28826,1
34716,0
12084,0
44657,0
5678,0
32107,0
44622,1
25771,0
17568,1
29689,0
34647,0
3324,1
38776,0
7864,0
8824,0
34751,0
5738,0
54249,0
858,0
22640,0
21500,0
56061,1
35160,0
58965,1
26221,1
42913,0
18331,1
54001,1
31388,1
57454,0
53807,0
50908,0
13297,0
16370,0
60556,0
499,0
3518,0
27978,0
25958,1
19059,1
48409,0
58854,1
52728,1
29159,0
43059,0
36315,0
46461,0
43117,1
18664,0
53921,0
59864,0
47341,0
29822,0
30277,0
53796,1
53708,0
2275,1
17046,1
55644,0
53403,1
60475,1
24177,0
40706,0
61341,0
26808,1
59219,0
57993,0
1612,0
29054,0
50866,0
27159,0
48601,1
16654,0
54460,0
59326,0
39501,1
19382,0
21869,0
62431,0
8617,0
59354,1
21608,0
51865,1
10544,1
55927,1
851,0
48679,1
38080,0
18022,0
42469,0
38006,1
56303,1
14659,0
32457,0
29161,0
44926,1
14932,0
6278,1
53930,0
31846,1
58786,1
1702,0
12303,1
992,1
63112,1
43106,1
16423,0
56587,0
46921,0
33489,1
31335,0
55926,1
16329,0
31693,1
22673,0
37482,1
27346,0
43176,0
50700,0
4690,0
55841,0
1178,1
5316,0
17364,0
27969,0
49767,0
32691,1
8368,1
31643,0
13356,0
53246,0
14322,0
28344,0
21966,0
20229,0
6428,1
59687,0
5786,0
49655,0
37907,0
36006,0
9114,1
6622,1
14887,0
60646,1
17791,0
5329,1
38962,1
63066,0
47659,1
40226,1
56987,0
51697,0
4212,0
56171,1
63125,0
36242,1
40391,1
53300,1
1202,0
43749,1
29423,1
25041,1
51921,1
36732,0
450,0
43908,0
679,0
57333,0
50928,0
53337,0
20622,0
19935,0
24558,0
44261,1
51887,0
28818,1
31383,0
37794,1
54014,1
30643,0
53990,1
36206,0
43947,0
42926,0
11494,1
61750,1
19121,0
23908,0
10473,1
41328,1
28912,1
7476,0
39728,1
7241,1
31474,0
17992,0
7779,0
37288,0
34360,0
11197,1
3261,0
59832,1
63007,0
62132,1
51695,1
35429,1
56215,0
29564,0
47142,0
1734,0
19604,1
632,0
9544,1
63242,0
9636,0
38000,0
30053,0
41178,0
35251,0
54728,0
14318,0
18990,0
33316,0
44590,0
33445,0
13478,1
51286,0
47264,0
51817,0
39723,0
13351,0
60010,1
39560,1
33984,0
53884,0
47074,0
42883,0
11009,1
15305,1
53833,1
10211,0
25983,1
54529,1
6688,0
50817,0
11200,1
26174,0
25839,0
13454,0
48895,0
19649,1
61657,1
7489,1
63249,0
19239,1
28330,1
21339,1
355,0
26315,0
1305,1
62040,0
38392,1
32368,1
54413,0
5617,1
30967,1
19105,0
47603,0
16161,1
36967,0
57091,0
61702,0
4176,0
13734,1
46828,0
5839,0
47973,1
34238,1
37229,0
52521,0
31014,0
16271,0
57857,0
46947,1
18909,1
8021,0
53859,0
9284,1
60444,1
23581,0
15058,1
27659,1
19819,0
32639,1
41272,0
36837,0
28292,1
43808,1
42900,1
39660,0
59744,0
55838,1
11135,1
58106,0
30910,0
17741,0
20996,0
41219,0
49351,0
15680,0
56391,0
8844,0
36542,1
55056,0
24103,1
16404,1
33636,1
34749,0
60540,0
47974,0
17864,0
48658,0
43111,1
21806,1
6883,0
44258,1
12238,1
39348,0
27842,0
54747,1
21211,1
28893,1
11291,0
39663,0
30511,1
43419,1
15492,0
23954,1
46649,1
39810,0
13705,1
5040,0
53279,0
30409,0
13579,1
53872,0
8427,0
13164,0
41844,1
57842,0
45057,0
773,1
48252,1
46077,1
4164,0
27897,1
39259,0
11871,0
22792,0
2029,0
39272,1
48500,1
53405,1
31370,1
39725,0
30094,0
52262,0
21138,0
24408,0
24694,0
62124,1
20203,0
36971,1
9053,0
27736,0
5434,1
8158,0
42257,1
24717,0
42220,0
1057,0
19825,0
4088,0
16492,1
50542,1
60090,0
35175,0
35018,0
62102,0
6948,0
21654,0
33388,0
41438,1
17338,0
14807,1
23749,0
20072,0
61289,0
60473,0
11457,0
59218,0
27420,0
48888,0
51676,0
32968,0
12131,1
51396,1
58977,1
60276,1
31152,0
18389,0
5579,0
33302,0
18299,0
44352,0
60997,0
55510,0
40056,1
40634,0
34767,1
39586,0
3004,0
62634,1
45554,1
5602,0
14080,0
22351,1
57183,1
29716,1
43092,1
50280,0
58583,0
60620,1
7427,0
57815,0
38538,1
42288,0
58105,0
59869,0
28303,0
23177,0
31389,0
50268,0
20521,0
20004,0
3629,1
61352,1
41421,1
32708,1
49259,0
46164,0
46738,1
24606,0
18452,0
52824,1
51550,0
60113,1
45884,0
4246,0
11987,1
8334,1
27945,1
42462,0
46099,1
57802,1
40600,0
42992,0
54239,0
31681,0
15693,0
328,0
28459,0
54172,1
41903,1
12956,0
52004,1
48990,1
16356,0
61557,0
28644,0
30441,0
36292,1
55839,0
4356,0
7401,0
1072,0
46446,0
33557,0
32319,0
21502,0
32256,1
7281,1
707,1
51262,0
28340,0
62784,1
45013,1
8040,0
8544,0
53023,0
29472,1
49883,0
34243,0
5851,0
28745,1
47117,0
59562,0
9613,0
20160,0
38069,0
59789,0
37839,0
16734,0
34974,0
41,0
21465,1
7088,1
36434,1
37191,1
20706,0
60871,0
47449,1
56637,0
46599,0
13861,0
9477,1
16591,1
23892,1
57654,1
27200,0
60456,1
29073,0
36705,1
51022,1
57532,0
14305,1
32489,0
52902,0
34307,0
11001,0
29996,1
38338,1
48860,0
19408,1
53394,0
42372,0
54664,0
41736,0
25906,0
50627,0
4910,0
57256,0
42001,0
31367,1
14385,0
51803,1
19557,1
20870,0
29448,1
26435,1
9474,1
187,0
40830,0
5325,1
41508,0
25064,0
35872,0
21230,0
55828,0
540,0
14878,1
10109,0
6888,1
14341,0
37961,0
15483,0
15604,0
51270,0
15272,0
47555,1
24219,1
42133,0
23257,0
33965,0
6432,0
23969,1
61454,1
40874,0
9260,0
12143,1
62161,1
32108,0
36033,0
10015,0
9226,0
44262,1
14627,1
48968,1
24073,0
33667,1
62128,1
34139,0
37024,0
38534,1
34869,0
28884,0
40311,0
41246,1
37881,0
26694,0
39026,1
40150,0
26971,1
27989,0
2007,0
17288,0
36487,0
45365,0
44194,0
46651,0
42760,1
57291,0
62264,0
51110,0
19293,0
21375,1
58701,0
33003,0
37573,0
46968,0
14940,1
44660,1
44818,0
14720,0
44934,1
35151,0
6363,0
11935,0
15817,0
16905,1
34923,1
27825,0
19373,1
42255,0
9729,0
17423,0
46083,1
26845,0
290,0
7360,1
46277,1
27171,1
51031,0
58557,1
4775,1
26509,1
29157,0
22906,0
19306,1
11956,1
43052,1
11527,0
33179,0
35212,1
61408,0
25000,0
37195,0
42195,1
5729,0
14692,0
35845,1
43912,1
22345,1
8141,0
34213,0
51041,0
45396,1
60036,1
16320,1
3937,0
8619,0
831,0
40342,0
22179,0
26189,0
45439,0
54791,1
28419,0
31729,0
13127,0
16088,1
43883,1
41538,0
60430,1
57080,1
4427,0
40586,0
41927,1
6507,0
61645,1
19719,0
11420,0
32376,1
45503,0
20189,0
60182,0
16136,0
29766,0
19832,0
20265,1
62285,0
56337,1
24163,0
12937,0
44782,1
51575,0
5449,1
53063,0
56025,0
20307,0
58614,1
26690,0
37000,0
44793,1
62331,0
29710,0
1858,0
56229,0
34422,0
53343,0
15837,0
52964,1
29046,0
22695,1
8524,0
35182,0
23288,0
50135,1
36716,1
7888,0
60557,0
55629,1
26404,0
37080,1
33453,1
29852,0
40878,0
15396,0
14122,0
23037,0
34187,0
32674,0
49105,0
21088,0
16554,0
18980,0
17451,1
60913,1
56141,0
50064,0
54850,0
47653,0
21152,0
57282,0
2040,0
33217,0
24888,1
4229,1
61722,1
13017,0
54904,1
37953,0
16536,0
61532,0
38522,1
9892,0
9829,0
54339,0
34814,0
7986,1
34418,0
25323,1
14433,1
61978,1
19802,0
59983,0
40499,0
7023,0
32586,0
24892,0
22131,0
19676,1
5800,0
37835,0
62423,0
6053,0
58838,1
13944,1
45460,0
27977,0
33033,0
56334,1
53775,1
7058,0
40773,0
33964,1
7688,0
50916,0
58742,0
48927,0
21782,0
56768,1
3945,1
29253,1
60156,0
6742,1
43191,0
59965,0
17845,0
61970,0
22169,0
47053,0
55094,0
27962,1
52288,1
60270,1
41141,0
54094,0
57248,0
16587,0
41425,1
63080,0
41373,1
58378,0
8668,0
13694,0
57106,1
27484,1
7847,0
56032,1
21811,0
62236,1
13268,0
14897,0
12055,0
24801,0
25452,1
36181,0
61342,1
850,0
10408,0
24794,0
36364,0
28937,0
53956,0
50799,0
37400,1
34541,0
7291,1
24481,1
15061,0
50909,0
44288,0
51603,0
24116,0
61772,0
4005,0
12063,1
41050,0
31207,1
54319,0
6326,0
34754,1
43028,0
26751,1
25497,1
41957,0
29537,0
27654,0
17804,1
13420,1
15471,0
8697,0
44462,1
55729,0
19587,0
21881,0
15569,0
33242,0
14698,0
3048,0
41367,1
34892,0
21505,1
36358,0
52172,0
47289,1
48956,0
52878,1
37737,1
7262,1
18540,0
16749,0
22141,0
48610,0
43323,0
51837,0
48997,0
23058,0
45026,0
50197,0
40540,0
3298,0
7239,0
33611,0
53122,0
14457,0
15137,1
8837,0
57038,0
48132,0
42302,0
15800,1
50052,0
13969,1
49670,0
46306,1
31842,0
25776,1
26057,1
37952,0
29368,0
59087,0
23461,0
33228,1
17267,0
26604,1
13443,0
34290,0
42130,0
52871,1
39311,0
17425,0
39359,1
2485,1
50088,1
30232,0
215,0
58216,0
34636,0
11160,0
26817,0
12538,0
26783,1
5428,1
60377,0
5732,1
17181,1
58355,1
14925,0
41947,0
14733,0
56298,1
38443,0
16717,0
30589,0
52412,0
56864,1
39491,0
31664,1
11763,1
13314,0
1246,1
29553,0
61009,1
985,0
40294,1
54101,0
49286,0
59453,0
35712,0
22767,1
5621,0
6304,0
301,0
44647,1
62878,0
38169,0
25807,0
50019,0
59760,1
14701,0
11924,0
6089,0
10486,0
57433,0
26068,0
49793,0
10370,0
2626,0
52312,0
18997,0
5680,0
21808,0
54546,1
24158,1
20747,0
42812,0
32076,1
6763,1
14420,0
9694,0
35971,0
24007,1
54974,0
26915,1
48204,0
23655,1
28911,0
17628,1
55377,0
52992,1
43424,1
28791,1
45075,0
49649,0
35773,0
48428,1
11942,0
11064,0
58865,1
13508,0
35880,0
30836,0
39131,0
17986,0
24458,0
12527,0
60985,0
11666,1
28876,0
42356,0
37997,0
33674,0
7726,0
4639,1
32157,0
12737,1
41928,0
2982,0
15071,0
43333,1
22317,0
55254,0
18079,1
62643,1
28608,1
37898,0
21550,1
47315,0
9151,0
42829,0
13783,0
38340,1
10956,0
33540,0
24437,0
31406,1
10019,0
59708,0
42199,1
8672,0
16777,1
1245,0
32865,1
40043,0
31145,1
3811,0
28337,1
48088,0
59289,0
8990,1
55818,0
54193,1
13922,1
41453,1
47242,1
43773,0
1623,1
7445,0
38916,0
15967,1
4450,0
27604,1
23576,1
38843,1
44541,0
46770,0
61480,0
7010,0
26470,0
11767,0
21836,0
52226,0
15826,1
8035,0
36168,0
4130,0
51702,1
61567,0
24996,0
7055,0
12578,0
22290,0
43107,1
37179,1
8652,0
34260,0
36818,1
20324,0
21839,1
56751,1
13693,0
2889,0
51285,0
7014,0
41601,0
47758,0
7296,1
57760,1
8909,0
30090,0
45296,0
1443,1
21354,0
19021,0
55912,1
21047,0
6028,0
25261,0
63212,1
31616,0
4964,1
36497,0
52432,1
60342,0
7148,0
4035,0
58903,0
37774,0
47992,1
45807,0
38141,1
49340,0
14781,0
23260,0
22312,0
60890,0
14879,1
55703,0
40888,1
61296,1
45476,0
63173,0
50296,0
26445,1
4867,0
56783,0
47441,0
47842,0
21738,0
46683,0
39675,0
54931,0
56235,0
38765,0
32920,0
55288,0
7866,1
21142,0
24939,0
36799,0
57837,1
38644,0
21394,0
28037,0
34093,0
60170,0
55626,0
45420,0
42231,0
6843,0
57079,0
40382,0
55569,1
57933,0
30238,0
20267,0
3296,0
57735,1
37242,1
31923,0
13343,0
44756,1
34776,1
6858,0
44016,0
54089,0
16019,0
34809,1
34684,1
16802,0
21175,1
26894,0
49686,0
8535,1
1390,0
53216,1
3368,0
54621,0
25186,0
62521,0
33425,1
2076,0
34037,1
10280,0
16198,0
49970,1
47036,0
3487,0
36283,1
28919,0
47151,0
23050,0
54982,1
4655,0
13887,0
17002,0
25890,0
3236,0
22973,1
38459,0
59374,1
44998,1
18059,0
24405,0
26527,1
18705,0
47573,0
31528,1
28752,1
12940,0
30055,0
9057,0
5633,0
19376,1
16164,0
42053,1
49249,0
44487,0
23695,0
20031,1
133,1
58567,0
29768,0
2518,0
49125,0
18625,0
10111,1
59636,0
14264,0
46517,1
61930,0
30699,1
58055,1
17488,0
20678,0
35424,1
32601,1
38986,1
55552,0
48934,0
13599,0
3303,1
31713,0
739,0
56965,0
52372,1
50026,0
21263,0
47448,0
11985,0
36019,1
11837,0
7422,0
17898,0
31221,1
11323,0
29972,0
20086,0
11271,1
62653,1
23851,0
39655,0
21184,1
51991,0
6281,0
39098,0
29928,0
16788,1
48812,1
58804,0
42593,0
5375,0
2404,1
24475,1
62002,1
54990,1
50199,1
30189,1
23304,0
62609,1
53824,1
38002,0
10609,1
59490,0
26741,1
62695,0
15314,1
9679,1
53533,0
57443,0
52910,0
26524,1
43937,0
42423,0
52639,1
15188,0
62790,0
12773,1
23233,1
47743,1
14365,1
45961,0
57507,0
57692,0
3202,1
47780,0
7133,1
43400,1
33362,0
37001,0
20208,1
41550,0
1453,0
58646,0
58841,1
22046,0
23552,1
12407,1
58582,0
58446,0
25753,0
25369,0
25989,0
56892,0
12622,0
27465,1
47026,0
39864,0
44764,1
20951,1
42173,0
56380,1
39016,0
35363,0
30609,0
37363,0
18721,0
55860,0
49871,1
9473,1
30328,0
24880,1
54948,0
8267,0
40496,0
53464,0
31322,0
63305,0
45671,1
14893,0
58177,0
5260,0
43853,1
30430,0
60587,0
60251,1
60569,0
43488,1
50025,0
60146,0
49175,0
15395,1
1835,1
35506,0
1118,1
43152,1
1837,0
56922,0
11509,0
51357,1
52856,1
48641,1
18733,1
36873,0
36231,1
16701,0
43099,0
40516,1
17418,0
4317,1
20332,0
19568,0
3799,0
58610,0
30401,0
23241,1
44569,1
17900,0
50737,0
30016,1
40828,0
51245,0
13691,0
20316,0
42441,0
3789,0
63221,1
22024,0
31557,1
35346,0
55200,1
48153,0
3972,0
3819,0
53941,0
8818,0
24300,1
14929,0
41553,1
46737,1
26110,1
13149,0
4312,0
5638,1
41422,0
54528,1
24330,0
58980,1
49399,1
52420,0
24200,1
7108,0
54344,1
14419,1
56232,0
13630,0
34493,0
37983,1
10252,0
20982,0
30980,0
25324,0
45362,1
58951,1
27570,0
52962,1
13891,1
23973,1
34557,0
22463,0
43668,1
21085,1
18510,1
37562,1
9044,0
205,0
23885,0
35010,0
6973,0
27496,0
51431,0
53185,1
52399,1
52956,0
22628,0
53944,0
60351,0
58680,0
35250,1
58369,1
4290,0
30902,0
56242,0
12201,1
38198,0
47287,0
12471,1
54783,0
36313,0
16867,1
59043,0
33974,1
52418,1
50234,1
5186,1
25024,0
59855,1
21775,1
27790,0
48173,0
45694,0
38113,1
5713,0
5332,1
39861,0
33160,0
27510,1
25161,1
28441,0
24791,0
8501,0
57902,0
46558,0
32105,1
38291,0
49614,1
36432,0
52038,1
63260,1
58875,0
56803,1
27153,0
29204,0
38793,1
41877,0
38822,0
40966,1
55727,1
54524,0
17605,0
41186,0
36566,1
10097,0
57625,0
9330,1
55117,1
20400,0
59123,0
9540,1
33989,1
39922,1
55889,1
18531,0
50233,0
40641,0
29164,0
23527,0
9560,0
29309,0
49235,1
31269,0
42490,0
38563,0
37017,0
18887,0
43511,1
51302,0
30750,1
36135,1
57684,0
41935,0
50534,1
42225,1
32478,0
51486,1
41944,0
8778,1
37159,0
25057,0
18432,0
9278,1
46475,0
60809,1
37258,0
28743,0
129,0
16512,0
52257,1
41028,0
23482,0
49073,0
8927,0
18623,0
31700,0
59570,1
17465,0
27519,0
60533,0
7725,1
725,0
27670,0
9137,1
1753,0
33034,1
21634,0
406,0
14311,0
37869,0
37938,0
746,0
25258,0
47207,0
46136,1
48165,0
39103,0
58717,0
23804,0
17396,0
3484,1
44606,1
27865,0
42586,0
13364,0
15529,1
12308,1
57901,0
1408,1
549,0
23084,0
16978,0
19434,0
41712,0
13631,1
867,1
386,0
22062,1
19887,1
5957,0
1707,0
5557,1
29405,0
17443,0
11270,0
10142,0
54241,1
40594,0
53918,1
23184,0
19613,0
25143,0
1839,0
6745,0
2173,0
42578,0
12963,0
18026,0
43556,1
39871,1
4534,0
63102,0
31537,0
4720,0
39223,0
8703,0
45306,0
10603,0
38826,1
30031,1
4771,1
5003,0
11300,0
11101,0
9909,0
28910,1
1721,0
45863,1
51938,0
6376,0
58659,1
29306,1
20930,1
52694,0
36941,0
27147,0
52346,0
7599,0
54400,0
23755,0
8783,1
43161,0
44845,1
19318,0
11282,1
33849,1
20103,1
40361,1
51979,0
17415,0
14015,0
42481,0
32028,1
5176,1
27142,0
46025,0
42840,1
38588,0
14238,0
3611,1
175,1
10048,0
55851,0
28426,0
55162,1
35964,0
5036,0
44619,1
29441,0
31587,0
57560,1
22130,1
13509,0
41185,0
62840,1
8345,1
12242,0
44708,0
48107,0
32573,1
58688,0
46333,0
37010,1
13946,1
14629,0
2900,1
25645,0
55636,0
40931,1
51755,0
11495,1
10649,0
31758,0
15120,0
6746,0
21364,0
14665,0
19655,0
8536,0
39410,0
59109,0
46982,0
49042,0
57739,1
33344,0
21781,0
63241,1
16227,1
8660,0
56808,0
31400,1
16588,1
1351,0
17820,1
2215,1
17290,0
7034,0
13884,1
50417,1
23803,0
11822,0
8624,0
9717,1
630,1
22483,1
38555,1
27468,1
26579,0
43848,0
11141,0
47770,0
21441,0
34327,0
52391,1
53951,0
12373,0
19694,0
27606,0
50084,0
52323,0
18493,0
42250,1
16042,0
48793,0
35936,1
37124,1
48275,1
35686,0
32227,1
33930,1
36519,0
43346,0
9622,0
43047,0
18334,1
16758,1
42756,0
28125,0
34051,0
21019,0
48944,1
56026,1
703,0
24476,0
43213,0
48609,0
42196,0
